Tanggal,Tn,Tx,Tavg,kelembaban,curah_hujan,matahari,kecepatan_angin,kecepatan_angin,,
09-12-2023,23.9,30.4,27.4,89,57.8,1,2,70,,
10-12-2023,23.8,31.6,28,88,1.5,1.5,1,70,,
11-12-2023,24,32.8,28.1,85,1.5,0.5,2,120,,
12-12-2023,23.7,31.2,28.3,85,0,1.8,1,110,,
13-12-2023,23.6,31.3,27.8,86,3.4,1,1,90,,
14-12-2023,24.7,28.9,27,91,1.4,3.6,2,320,,
15-12-2023,23.7,31.5,28.5,84,1.4,1,1,80,,
16-12-2023,23,32.8,28.7,82,1,4.9,1,150,,
17-12-2023,23.9,32.5,28.3,84,1.3,7,2,100,,
18-12-2023,24.1,31.3,28.2,85,1,2.1,2,40,,
19-12-2023,23.8,31.6,28.3,89,9.8,3.5,2,210,,
20-12-2023,24.9,32,28.3,85,4.5,1,2,190,,
21-12-2023,24.3,31.4,28.1,84,0,3.2,1,80,,
22-12-2023,23.8,31.6,28.3,86,1,4.8,1,110,,
23-12-2023,24.3,31.8,27.8,87,4.6,4.7,1,190,,
24-12-2023,24.5,29.3,26.4,93,0,1.8,2,250,,
25-12-2023,23.6,31.5,28.6,83,12,1,2,70,,
26-12-2023,24.5,31.4,26.8,90,0,3.5,2,60,,
27-12-2023,23.9,33,28,84,15,1.8,1,100,,
28-12-2023,23.8,33,29,81,3.5,3.8,2,100,,
29-12-2023,24.1,29.1,27,89,0,8.3,1,80,,
30-12-2023,23.4,32.2,28.1,83,0,1,2,340,,
31-12-2023,22.6,32.6,29.1,82,0,4.5,2,140,,
01-01-2024,24.4,33.5,29.3,79,0,9.3,1,90,,
02-01-2024,23.3,31.5,28.3,85,13.8,8.6,1,130,,
03-01-2024,22.8,32,28.2,85,0,4.8,2,90,,
04-01-2024,25.3,31.8,28.4,83,0,4.7,1,240,,
05-01-2024,24.3,32.4,28.7,82,0,3,1,130,,
06-01-2024,23.6,31.6,27.8,86,0.1,6.1,1,160,,
07-01-2024,24.9,31.2,28.2,84,3.1,6,1,50,,
08-01-2024,24.1,31.2,27.2,90,0,1.9,2,320,,
09-01-2024,23.4,30.6,27.7,87,1.2,1,2,120,,
10-01-2024,23.8,32.2,28.6,83,0.8,1,1,100,,
11-01-2024,24.3,31.6,28,86,25.4,0.8,1,210,,
12-01-2024,23.6,32.2,28.7,84,7.5,1,1,70,,
13-01-2024,25,29.8,27,91,4.1,8,1,90,,
14-01-2024,24.7,30.3,27.4,92,6.8,0.3,2,120,,
15-01-2024,23.8,30.8,27.8,89,19.5,1.9,1,100,,
16-01-2024,24.1,30.6,27.8,85,6.6,0.8,2,100,,
17-01-2024,24.1,32.8,28.8,83,0,1,1,80,,
18-01-2024,23,29.6,27.4,89,0,4.6,1,90,,
19-01-2024,24.5,33,28.9,81,0,1,2,50,,
20-01-2024,23.5,32.6,28.3,83,8.5,6.1,1,80,,
21-01-2024,23,31.6,28.2,85,0,4.8,2,220,,
22-01-2024,24.4,31.8,26.9,88,0,5.2,1,80,,
23-01-2024,23.7,30.7,27.7,87,27.2,1.2,2,200,,
24-01-2024,23.4,31.6,27.9,85,0,1,2,100,,
25-01-2024,23.6,33.8,28.7,82,1.4,2.9,1,60,,
26-01-2024,23.9,32.2,28.4,84,0,3.5,1,200,,
27-01-2024,23,31.6,27.5,87,11.5,5,1,80,,
28-01-2024,24.2,31.8,28.6,82,6.6,2.8,2,110,,
29-01-2024,24.1,34.8,28.8,84,0,5.8,2,70,,
30-01-2024,23.6,32.6,28.7,84,0,7,2,280,,
31-01-2024,24.9,31.8,28,86,6.5,3.7,1,60,,
01-02-2024,23.9,31.7,27.7,86,0,0.5,1,90,,
02-02-2024,24.9,30.8,26.9,91,0.5,1.3,2,120,,
03-02-2024,23,32.4,28.3,84,10.1,1,2,70,,
04-02-2024,22.9,32.6,29.3,79,4,7.8,2,90,,
05-02-2024,24.2,32.4,28.8,82,0,8.4,1,50,,
06-02-2024,24.1,32.2,28.7,84,17.8,8.4,1,100,,
07-02-2024,23.6,30.2,27.8,87,0,6.3,2,60,,
08-02-2024,23.9,31.8,28.3,83,0.9,0.5,2,90,,
09-02-2024,24.2,32.2,27.7,85,2.5,6.7,2,330,,
10-02-2024,23.7,32.8,28.8,82,0.2,1,2,90,,
11-02-2024,23.6,32.6,29.2,82,0.7,7.2,1,120,,
12-02-2024,23.8,32.2,29,77,0,5.3,3,90,,
13-02-2024,23.8,33,29.1,77,0,6.6,2,100,,
14-02-2024,24.5,33.8,28.8,76,0.8,9.3,3,60,,
15-02-2024,23,32.4,29.1,77,0,6,2,90,,
16-02-2024,23.8,34,29.7,74,0,9.3,2,80,,
17-02-2024,24.1,33.9,29.3,78,0,9.2,1,80,,
18-02-2024,23,33.2,29.5,79,0,4.8,1,100,,
19-02-2024,23.4,29.8,27.4,90,4.5,9.6,1,90,,
20-02-2024,24,32.6,28.9,82,4.5,1,1,100,,
21-02-2024,24.9,32.6,28.6,82,0,3.6,1,80,,
22-02-2024,24,32.4,27.5,87,0,2.7,2,110,,
23-02-2024,22.2,31.2,26.9,87,89.6,1.2,1,80,,
24-02-2024,22.9,31.4,27.6,86,1,2.1,2,100,,
25-02-2024,23.4,31.6,27.5,88,3,4,2,110,,
26-02-2024,23.4,32.2,28.8,82,4.3,3.5,2,150,,
27-02-2024,23.8,32.4,28.9,80,0,4,2,90,,
28-02-2024,23.8,32.6,28.4,83,0,8.8,1,330,,
29-02-2024,23.4,31.6,28.6,82,8.7,5.3,1,80,,
01-03-2024,24.8,32.6,28.8,81,0,6.7,1,110,,
02-03-2024,23.7,30.8,27.2,90,0.5,6.3,2,50,,
03-03-2024,23.4,31.6,28.9,84,0,1,2,30,,
04-03-2024,24,32.4,29.1,83,0,8.8,2,90,,
05-03-2024,24.3,32.6,29.5,79,0,5,2,150,,
06-03-2024,25.1,31.8,28.2,88,0,1,2,40,,
07-03-2024,23.6,31.4,28,85,0.1,1.5,2,100,,
08-03-2024,21,30.4,26.8,91,60.5,1.7,2,320,,
09-03-2024,23.7,33.7,29.7,81,0,1,1,70,,
10-03-2024,23.8,32.4,28.6,84,0,7.2,1,320,,
11-03-2024,23.8,30.2,26.9,90,0,0.4,2,80,,
12-03-2024,23.7,30.8,28,88,16,1,1,60,,
13-03-2024,24.6,32.4,28,85,0,1.4,1,100,,
14-03-2024,22,31.4,27.3,88,8.8,2.7,2,110,,
15-03-2024,23,31,27.9,86,34.1,1.7,2,90,,
16-03-2024,23.9,32.4,28.7,83,0,2.9,2,90,,
17-03-2024,23.8,30.8,27.8,88,0,6.6,1,100,,
18-03-2024,23.8,31,27.4,89,2.7,2.6,2,80,,
19-03-2024,23.7,32.2,28.6,83,40.8,3.4,1,110,,
20-03-2024,24.9,30.3,27.7,88,1.5,5.5,1,90,,
21-03-2024,23,32.4,27.7,89,0,0.3,1,110,,
22-03-2024,23,31.8,27.4,86,20.1,2.7,2,270,,
23-03-2024,23.7,32.4,28,83,7,2.7,1,100,,
24-03-2024,24.3,30.4,26.8,86,29.2,5.6,2,80,,
25-03-2024,22,32.6,27.9,84,5,3,1,120,,
26-03-2024,23,32.4,28.8,82,13.9,5,1,200,,
27-03-2024,24.5,31.5,28,87,1,4.5,1,110,,
28-03-2024,23,33,29.2,82,1.3,5.5,1,100,,
29-03-2024,23.8,30.4,27.8,87,0,8.3,1,150,,
30-03-2024,23.8,31.8,28.3,83,1.5,1,2,100,,
31-03-2024,24.5,31.5,27.5,87,0,3.8,1,90,,
01-04-2024,24.1,32,28.3,86,55,3.2,2,80,,
02-04-2024,23.8,31.4,27.9,88,17.5,2.5,1,80,,
03-04-2024,23.9,32,28.5,84,2.1,3.7,1,90,,
04-04-2024,24.5,32,28.1,88,17.5,4.9,1,190,,
05-04-2024,24.5,32,28.6,90,8,2.3,1,120,,
06-04-2024,23,31,27.9,87,7.6,1,2,100,,
07-04-2024,23.5,31.8,28.8,82,16.5,2,2,110,,
08-04-2024,24.8,31,27.4,92,0,6.7,2,290,,
09-04-2024,24.4,31,28.2,88,5.3,1,1,90,,
10-04-2024,23.8,32.4,28.6,84,1.9,1.2,2,180,,
11-04-2024,24.6,31.4,28,87,11.1,6,1,130,,
12-04-2024,24,31.8,27.2,89,1.4,3.2,1,90,,
13-04-2024,23,32.4,28.8,84,13.3,4.3,2,70,,
14-04-2024,23.4,33.6,29.3,79,0,6.8,1,170,,
15-04-2024,24.6,32.2,29.2,81,0,5.5,1,80,,
16-04-2024,24.8,31.6,27.7,88,0,4.5,2,90,,
17-04-2024,23.2,31.8,28.1,86,15.9,2.7,2,80,,
18-04-2024,23,32.2,28.4,85,10.5,1.9,1,120,,
19-04-2024,24.8,30.6,28,88,1,5.1,1,210,,
20-04-2024,23.6,32,28.8,82,88.1,1,1,240,,
21-04-2024,23.2,32.2,29.2,78,0,8.2,2,90,,
22-04-2024,21.4,32.6,29.6,76,0,8.7,2,130,,
23-04-2024,25,33,29.6,76,0,7.3,2,100,,
24-04-2024,24.5,32.4,28.9,81,0,7.3,2,90,,
25-04-2024,22,33.4,29.7,78,1.5,7,1,120,,
26-04-2024,22.8,32,28.5,83,0,9.5,1,90,,
27-04-2024,24.7,33.4,29.2,82,22.5,3.7,2,240,,
28-04-2024,25.1,33,28.9,82,4,5.2,1,110,,
29-04-2024,24.9,32.4,28.6,83,6.5,6.3,1,320,,
30-04-2024,24.9,28.4,25.9,95,1.5,1,1,300,,
01-05-2024,23.4,32.6,29.4,80,14.5,1,1,80,,
02-05-2024,25,30.2,27.5,89,0,8.8,1,100,,
03-05-2024,23,32.8,29.4,80,0.1,1,1,140,,
04-05-2024,24.2,32.4,28.5,82,1,7.3,1,120,,
05-05-2024,24.3,30.4,26.8,92,18,5.2,2,60,,
06-05-2024,24.3,32.4,28.3,86,6.8,1,2,90,,
07-05-2024,23.8,31.8,27.2,92,6,3.2,2,290,,
08-05-2024,24.6,31.6,28.2,86,1.9,1,2,80,,
09-05-2024,23.4,31.4,28,86,0,1,2,190,,
10-05-2024,23,31.6,28.7,84,0,0.3,2,90,,
11-05-2024,24.4,31.8,27.7,86,0,2.9,1,130,,
12-05-2024,23.5,32,28.4,85,1.8,2.3,1,110,,
13-05-2024,23.9,33,27.9,83,0.9,5,1,80,,
14-05-2024,22.4,32.2,28.2,86,92.4,5.8,2,320,,
15-05-2024,23.6,31.8,28.2,86,0,3.5,2,100,,
16-05-2024,24.8,32.8,29.3,78,0,2.1,1,100,,
17-05-2024,24.7,31.7,29.1,82,0,5.7,1,60,,
18-05-2024,23.8,33.2,29.1,82,0,4.3,1,120,,
19-05-2024,23,32,28.3,85,0.5,6.8,1,80,,
20-05-2024,23,33,28,88,4.2,7.3,1,100,,
21-05-2024,24.8,32.6,27.9,87,17.5,3.8,2,240,,
22-05-2024,23.6,32.6,29,87,19.3,3.3,1,220,,
23-05-2024,24,32.4,27.9,90,0.1,4.8,1,310,,
24-05-2024,24,33,29.5,81,9,1,1,130,,
25-05-2024,25.6,32.6,28.6,86,0,5.1,2,100,,
26-05-2024,23.8,30.5,27.7,86,42,4.7,1,80,,
27-05-2024,23.9,33.2,29.7,80,0,1.2,1,150,,
28-05-2024,24.9,33.2,29.8,78,0,7.5,1,200,,
29-05-2024,24.3,33,29.9,73,0,9,3,50,,
30-05-2024,25.3,33,28.9,83,0,8,1,80,,
31-05-2024,24.5,31.2,27.3,90,7,3.8,2,120,,
01-06-2024,23.7,33,28.5,84,1,0.8,1,290,,
02-06-2024,22.6,33,29.3,82,2,1,1,50,,
03-06-2024,24.7,30,27.4,91,0,5.8,2,260,,
04-06-2024,23.2,31.6,28.6,83,5.5,1,2,110,,
05-06-2024,24.9,33.6,29.4,80,0,4.1,1,300,,
06-06-2024,22.8,32.6,28.9,80,0,7.3,1,70,,
07-06-2024,24.7,33,28.9,81,0,6,1,330,,
08-06-2024,22.2,31.1,28.2,83,0,7.2,1,320,,
09-06-2024,22.6,32.5,29.4,79,0,4.9,1,120,,
10-06-2024,22.8,32.2,28.1,85,0,7.5,2,140,,
11-06-2024,24.5,31.6,27,90,74,3,1,310,,
12-06-2024,22.2,32.8,29,78,4.5,0.7,1,100,,
13-06-2024,24.1,29.6,25.8,95,1,7.1,1,320,,
14-06-2024,22.9,32.4,28.9,82,24.2,1,1,120,,
15-06-2024,23,31.7,28.2,83,0.1,5.3,2,100,,
16-06-2024,22.8,26.7,25.4,92,11.5,7,2,60,,
17-06-2024,22.3,31.4,28.4,82,1.5,1,1,60,,
18-06-2024,23,31.4,26.8,89,0.9,8.4,2,230,,
19-06-2024,22.6,29.6,26.8,89,3,4,2,240,,
20-06-2024,23.3,32.6,28.9,79,1.8,0.8,2,240,,
21-06-2024,22.4,32,28.9,81,0,4.2,2,70,,
22-06-2024,24.1,29.3,26.8,88,1.8,9.8,2,210,,
23-06-2024,24.1,30.6,27.6,86,0.5,1,1,300,,
24-06-2024,23,32.4,28.5,82,0,2.6,1,70,,
25-06-2024,23,29.6,26.1,93,51.2,5.9,2,330,,
26-06-2024,23.9,32.8,28.8,84,7.4,1,2,300,,
27-06-2024,23.7,29.8,26.1,92,15.9,8.3,2,90,,
28-06-2024,23.9,29.6,26.4,90,48.9,1,2,50,,
29-06-2024,23.9,32.2,28.6,82,7,3,2,40,,
30-06-2024,23.3,30,26.4,90,9.7,3,2,280,,
01-07-2024,23.5,32,27.8,83,56.8,0.9,1,20,,
02-07-2024,23.3,30,27.1,86,4,4.1,1,240,,
03-07-2024,23.9,31.5,28.7,80,1.5,2.4,2,150,,
04-07-2024,22.6,32.2,27.6,86,0,9.7,1,120,,
05-07-2024,24.3,32.2,28.7,79,3.4,4.6,1,20,,
06-07-2024,24.7,31.3,28.5,82,0,6.8,1,60,,
07-07-2024,23,33.4,28.8,80,1.6,5.1,1,270,,
08-07-2024,20,33,27.5,75,0,1,2,50,,
09-07-2024,23.3,32.6,26.8,90,24.6,7.7,1,310,,
10-07-2024,23.3,29.4,25.7,93,10.1,4.5,1,70,,
11-07-2024,23,31.6,26.7,87,2.5,1,2,110,,
12-07-2024,22.6,31.2,25.9,89,0,7,2,80,,
13-07-2024,23.2,33,27,84,2.6,1.7,1,60,,
14-07-2024,23,33.4,27,84,0,4.9,1,30,,
15-07-2024,23.2,32.6,26.9,85,0,4.5,2,70,,
16-07-2024,23.4,32.2,27.7,84,0,2.7,1,90,,
17-07-2024,23,33,28.1,80,0,1.8,1,150,,
18-07-2024,24.2,31.8,27.2,85,0,8,1,210,,
19-07-2024,23.8,29.8,26.3,92,2.3,3,1,230,,
20-07-2024,23.8,28.6,25.8,93,1.6,2.9,1,90,,
21-07-2024,23,30.2,26,90,0,1,1,270,,
22-07-2024,23.4,33,27.5,83,0.8,0.8,1,45,,
23-07-2024,23.6,31.4,26.1,92,3.7,5.5,1,160,,
24-07-2024,23.8,29.4,26,92,8,3,1,100,,
25-07-2024,23.8,30,25.7,95,0,0.7,2,40,,
26-07-2024,23.8,32.4,27.1,87,1.1,0.7,1,150,,
27-07-2024,24.4,32.4,27.2,87,0,2.8,1,130,,
28-07-2024,23,32.8,28.4,79,11,2.7,1,310,,
29-07-2024,24,32.2,27.6,88,0,7.1,1,160,,
30-07-2024,23.2,32.8,27.6,83,0,7.3,1,115,,
31-07-2024,24.4,33,28,78,0,8,2,100,,
01-08-2024,23,32,26.4,89,42,8,1,250,,
02-08-2024,22.6,30.4,25.8,87,1,5.5,1,300,,
03-08-2024,23,32.4,27.5,78,1,2.2,1,110,,
04-08-2024,22.8,31.4,26.1,91,1,8,1,340,,
05-08-2024,23.6,30.4,26.6,91,3,3.3,1,260,,
06-08-2024,23,33,27.5,85,0.8,2.6,2,100,,
07-08-2024,23.4,30.4,25.6,94,4.5,8,1,270,,
08-08-2024,22,32.6,27.3,84,0,2,1,240,,
09-08-2024,23,33,26.9,85,1,8,1,90,,
10-08-2024,23,32.2,27.1,81,1,4.6,1,210,,
11-08-2024,22.4,31.8,27,81,0,7.7,1,190,,
12-08-2024,23,30.8,27.3,81,0,2.3,1,170,,
13-08-2024,24,33.2,26.9,82,0,4.1,1,70,,
14-08-2024,23.8,31.8,27.2,89,13,3.2,1,60,,
15-08-2024,24.2,32.4,27.4,80,0,8,1,210,,
16-08-2024,24,31.4,27.3,79,0,6.8,1,70,,
17-08-2024,23.8,32,26.3,89,0,5.9,2,90,,
18-08-2024,23.4,32,27.1,86,15.8,3.4,1,120,,
19-08-2024,23.4,32,26.5,92,19,7.9,1,240,,
20-08-2024,23.2,32.2,27.5,82,20.9,3.9,2,190,,
21-08-2024,23,33,28,82,0.5,8,2,100,,
22-08-2024,23,31.6,26.9,87,3.3,8,2,70,,
23-08-2024,23,33,27.4,87,2.6,5.1,1,120,,
24-08-2024,23.4,30.4,26.3,91,2,8,1,60,,
25-08-2024,22.6,32.6,27,85,0,2.2,2,60,,
26-08-2024,23,32.4,26.5,88,7.2,4.2,1,120,,
27-08-2024,24,31.8,27.3,84,0.2,3.7,1,220,,
28-08-2024,24.2,32.8,27.4,79,0,6.6,1,310,,
29-08-2024,24,30.2,26.3,86,1,7.8,1,220,,
30-08-2024,24.2,32.4,27.6,80,0.5,0.2,2,90,,
31-08-2024,23.6,31.6,27,89,7,8,1,70,,
01-09-2024,23.4,32.2,26.6,90,38.9,2.1,1,170,,
02-09-2024,23.8,30.6,26.5,90,0,8,1,220,,
03-09-2024,23,28.6,25.1,95,45.8,2,1,300,,
04-09-2024,22.8,31.6,26.7,88,0.4,0.1,1,100,,
05-09-2024,23,31,26.2,84,0,6.9,1,330,,
06-09-2024,23.2,30.4,26.3,91,4.8,3.8,1,130,,
07-09-2024,23.4,32.2,27.5,83,1,3.5,1,210,,
08-09-2024,22.6,30.6,26.7,84,0,7,1,70,,
09-09-2024,23.2,33.4,27.7,78,3.3,0.8,2,110,,
10-09-2024,22.6,32.4,27.6,77,0,8,2,90,,
11-09-2024,23.7,34,27.9,68,0,3.9,2,80,,
12-09-2024,21.8,33.2,27.9,72,0,8,2,110,,
13-09-2024,22.7,33,28.3,67,0,8,1,140,,
14-09-2024,21.4,32.4,27.4,77,0,8,1,90,,
15-09-2024,23.4,33.6,28.6,76,0,5.7,1,100,,
16-09-2024,23,33.4,28.2,79,0,7.2,2,130,,
17-09-2024,23.2,32.3,27.8,84,3,4.4,2,280,,
18-09-2024,23.8,30.2,26.6,86,0,4.7,3,300,,
19-09-2024,22.9,33.4,27.5,81,71.3,2.5,2,80,,
20-09-2024,23.2,32.8,27,79,54.3,8,2,120,,
21-09-2024,22.4,32.2,27.3,85,0,4.2,1,180,,
22-09-2024,22.8,33,28.5,80,0,8,1,120,,
23-09-2024,23.4,31.2,26.9,85,0,8,1,300,,
24-09-2024,23.5,31.8,27.2,76,1.5,3.4,1,250,,
25-09-2024,23.5,32.4,28,72,0,3.4,2,120,,
26-09-2024,23.2,30,25.3,91,2.2,8,1,250,,
27-09-2024,22.8,32,27,85,4,0.4,1,100,,
28-09-2024,22.4,32.2,27.9,79,0,8,1,230,,
29-09-2024,22.4,33,27.9,84,0,8,1,110,,
30-09-2024,24.8,33.8,27.6,87,7.4,7.9,1,180,,
01-10-2024,23.6,32,25.7,88,3.6,5.3,1,290,,
02-10-2024,23.6,31.4,26.8,89,2.8,2.4,2,110,,
03-10-2024,23.4,32.2,27.1,88,2.1,5.2,1,240,,
04-10-2024,23,32.8,27.6,81,0,6.9,1,90,,
05-10-2024,23.2,31.1,26.6,88,0,8,2,120,,
06-10-2024,22.8,32.3,26.9,84,5.5,1,1,100,,
07-10-2024,24,32.4,26.3,93,0.9,8,1,300,,
08-10-2024,23.7,31.8,27.8,77,7.8,0.7,1,60,,
09-10-2024,22.4,32.5,27.4,80,0.8,5,2,90,,
10-10-2024,23,30.8,25.7,89,0,8,1,300,,
11-10-2024,23.4,32.6,28.1,83,1.2,1.9,1,210,,
12-10-2024,23.4,32.4,28,84,0,8,2,90,,
13-10-2024,23,32.2,27.4,80,0,8,1,230,,
14-10-2024,23.4,31.8,27.2,82,0,5,1,130,,
15-10-2024,23.4,32.4,28.2,82,0,2.7,1,130,,
16-10-2024,23.8,28,25.5,94,27.5,7.8,1,50,,
17-10-2024,23.5,31.8,27.8,80,9.7,1,1,130,,
18-10-2024,23.6,32.6,27.5,82,0,8,1,130,,
19-10-2024,22.8,32.6,27.7,83,1,8,1,70,,
20-10-2024,23.5,32,27.2,84,1.3,6.5,2,30,,
21-10-2024,23.4,33.2,28.1,80,0,3.4,1,100,,
22-10-2024,24.2,31.2,27.8,87,0.1,5.4,1,40,,
23-10-2024,23.8,27.2,25.6,97,9,0.5,1,200,,
24-10-2024,22.8,32.6,26.4,85,3.5,1,1,180,,
25-10-2024,22.6,33.4,28.1,84,0,3.8,2,80,,
26-10-2024,24.3,33.4,29.1,75,0,5.9,1,90,,
27-10-2024,23,31.8,26.8,88,0,8,1,220,,
28-10-2024,22.6,32,26.2,87,46.9,5.1,1,300,,
29-10-2024,23.4,34.5,29.2,71,0,4,1,110,,
30-10-2024,23.6,32.9,28.3,77,0,5.6,2,80,,
31-10-2024,23,32.4,28,86,0,7.2,1,270,,
01-11-2024,23.1,32.6,28.3,71,1,3.4,2,100,,
02-11-2024,23.4,33,28.5,78,0,8,2,100,,
03-11-2024,24,33.2,27.9,85,0,8,2,90,,
04-11-2024,23,33,27.8,75,0,6.3,2,120,,
05-11-2024,23.2,31.2,27.2,82,4,6.1,2,80,,
06-11-2024,23.4,31.2,27.6,82,0,2,1,90,,
07-11-2024,22.7,31.4,27,83,0,4.4,1,210,,
08-11-2024,23,30.4,27.3,81,0,1.4,1,250,,
09-11-2024,22.4,30.5,27.2,82,0,1,1,200,,
10-11-2024,23.8,31.4,27.3,92,1,1,1,120,,
11-11-2024,23.3,32.6,28,77,0,4.2,1,320,,
12-11-2024,24,32,26.9,84,0,4.6,1,280,,
13-11-2024,22.7,32.2,26.2,84,8.3,3.7,1,100,,
14-11-2024,23.1,32.4,26.8,90,23.5,3.8,2,320,,
15-11-2024,24,33,27.4,87,1.5,7.4,1,320,,
16-11-2024,23.8,33.2,28.2,80,0,3,2,50,,
17-11-2024,21.1,32.6,27.8,72,6.4,5.5,2,90,,
18-11-2024,23.3,31,26.5,88,1,8,2,90,,
19-11-2024,23,32,27.4,81,0.3,2.8,1,140,,
20-11-2024,23.4,30.3,26.5,87,0,5.8,1,300,,
21-11-2024,23,31.6,27.8,88,0,1,1,120,,
22-11-2024,22.8,32.4,27.9,75,0,4.2,2,90,,
23-11-2024,24.3,32.6,27.8,78,0,7.2,1,90,,
24-11-2024,23.3,32.4,27.2,79,2.5,4.5,2,120,,
25-11-2024,23.2,33.4,28.2,75,2.9,0.8,1,190,,
26-11-2024,23.7,31.4,27.4,84,0,8,1,100,,
27-11-2024,22.9,32.2,27.9,81,0,1.4,1,100,,
28-11-2024,23.5,32.6,27.4,82,0,6.3,1,160,,
29-11-2024,22.8,29.2,25.9,91,7.4,5.2,1,20,,
30-11-2024,23,33.4,28,82,10.3,0.6,2,100,,
01-12-2024,24.7,32.8,28.5,68,0,4.6,2,90,,
02-12-2024,23.8,32.9,27.6,72,0,8,2,120,,
03-12-2024,22.9,33.4,28,83,0,8,2,100,,
04-12-2024,24.6,31,27.4,87,3.5,8,1,100,,
05-12-2024,23.8,32.8,27.8,86,5.3,4.7,1,120,,
06-12-2024,23.2,32.4,28.5,79,0,8,1,100,,
07-12-2024,23,29.8,25.8,95,17.3,8,1,250,,
08-12-2024,23,31,26.8,89,0.8,1,1,250,,
09-12-2024,23.9,32.2,28.2,84,0.8,1,2,80,,
10-12-2024,24,32,27.1,91,0.1,4.4,1,110,,
11-12-2024,23,32.4,27.2,88,0,1.8,1,210,,
12-12-2024,23.5,32.8,28,78,0,5.1,2,210,,
13-12-2024,24.4,29.4,26.9,91,0,4.3,1,100,,
14-12-2024,23.6,32.1,27,89,1.5,1,1,80,,
15-12-2024,23.2,32.2,27.8,88,1,4.4,2,110,,
16-12-2024,23.3,30.4,25.8,94,12.9,2.4,2,80,,
17-12-2024,22.5,31.2,26.4,89,14.5,2.4,2,80,,
18-12-2024,23.2,31.8,26.5,87,0.1,5.2,1,70,,
19-12-2024,23,31.4,26.8,92,12.5,3.7,1,70,,
20-12-2024,23.4,31.4,26.8,91,2.5,2.9,1,170,,
21-12-2024,24.1,31,26.1,96,40.8,1,1,110,,
22-12-2024,23.9,31,26.2,93,49,3,1,80,,
23-12-2024,23.4,31.5,26,90,1,1,1,100,,
24-12-2024,22.9,31,26.7,92,16,2.7,1,130,,
25-12-2024,23.2,32.7,27.9,84,0,1,2,100,,
26-12-2024,23.3,30.8,26.7,89,21.5,8,1,80,,
27-12-2024,23.2,31,26.9,90,12,2.8,1,100,,
28-12-2024,24.2,30,27.1,87,0,4.2,1,140,,
29-12-2024,22.4,31.3,26.8,89,32,1,2,240,,
30-12-2024,23,29.6,26.4,92,51.5,4.3,1,90,,
31-12-2024,23.6,32.2,27.5,85,0,3.8,2,100,,
01-01-2025,24,31.6,26.6,90,0,8,1,80,,
02-01-2025,23.2,31.5,26.4,89,3,1.5,1,130,,
03-01-2025,23.2,31.2,26.8,90,1.5,2.4,1,330,,
04-01-2025,22,31.4,26.6,84,0,6,1,300,,
05-01-2025,23.5,31.8,28,83,0,0.9,2,100,,
06-01-2025,23.1,31.4,27.2,86,1.4,6.6,2,80,,
07-01-2025,22.4,31.8,26.9,86,2,5.2,1,70,,
08-01-2025,23,32.2,27.7,85,0,2.8,2,50,,
09-01-2025,22.6,31.4,26.2,87,0,7.2,1,300,,
10-01-2025,22.7,32.2,27.6,78,18.1,7.6,1,60,,
11-01-2025,23.4,31.6,26.4,91,0.5,8,2,80,,
12-01-2025,23.2,32,27.9,82,0,5.1,1,90,,
13-01-2025,23.2,29.2,26.4,90,0,7.9,1,130,,
14-01-2025,22.7,32.2,27.2,80,9.4,1,1,300,,
15-01-2025,23.6,32.5,27.5,83,0,8,1,90,,
16-01-2025,23.9,32.8,27.9,80,0.8,8,1,310,,
17-01-2025,23,30,27.4,85,4.2,5.2,1,320,,
18-01-2025,23.8,32.4,28.2,78,0,0.8,2,110,,
19-01-2025,23.4,32.7,27.1,87,0,8,1,80,,
20-01-2025,23.9,33,28.1,84,0,3.2,1,90,,
21-01-2025,23.4,29.6,26.2,92,2,8,1,100,,
22-01-2025,22.7,32.6,27.6,77,1,0.3,1,100,,
23-01-2025,23,32.6,27.1,82,0,8,1,290,,
24-01-2025,22.6,27.6,24.9,96,13.4,2.6,1,290,,
25-01-2025,23,32.4,27.3,80,15.8,1,1,90,,
26-01-2025,23.9,32,27.9,76,0,5.4,5,300,,
27-01-2025,22.8,32,27.3,84,0,7.5,2,70,,
28-01-2025,24,32.4,28,79,0,3.8,2,90,,
29-01-2025,23,33.1,27.7,77,0,6.6,2,130,,
30-01-2025,23.8,32.8,27.8,70,0,6.5,1,110,,
31-01-2025,23.8,33,27.1,87,0,8,1,100,,
01-02-2025,23.1,32.2,26.6,88,0,2.9,2,80,,
02-02-2025,23.6,32.8,26.8,90,29,6.4,1,80,,
03-02-2025,23.7,32,26.1,89,5.3,1,1,90,,
04-02-2025,22.6,29.2,25.8,89,1.3,1,1,90,,
05-02-2025,23,31,26.1,90,0,1,1,90,,
06-02-2025,22.8,31.6,27.3,80,1.8,0.2,1,100,,
07-02-2025,24.4,32,26.9,81,0,2.3,2,60,,
08-02-2025,23.2,31.2,25.4,93,16.8,0.2,1,310,,
09-02-2025,22.3,31.4,26.8,85,41,1,1,100,,
10-02-2025,23,32.4,27.8,84,0,1,1,230,,
11-02-2025,24,33.2,28.5,77,0,1.7,1,200,,
12-02-2025,22.6,32.6,26.9,85,14,5.7,1,190,,
13-02-2025,22.6,32.4,26.6,91,6,7,1,330,,
